file,line,original,replacement,compiles,modifies,type,signature
./data/AddExpression.java,153,"super.inlineValueSB(env, ctx, buffer)","super.inlineValueSB(env, ctx, """")",False,True,VR,
./data/AddExpression.java,156,"left.inlineValueSB(env, ctx, buffer)","left.inlineValueObject(env, ctx)",False,True,UNKNOWN,
./data/AddExpression.java,157,buffer != null,"buffer != """"",False,True,VR,
./data/AddExpression.java,158,"right.inlineValueSB(env, ctx, buffer)","right.inlineValueSB(env, ctx, buffer)",True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,160,return buffer;,return buffer.toString();,False,True,UNKNOWN,
./data/AddExpression.java,167,<FAILED>,<FAILED>,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,167,type.isType(TC_CLASS),type.isType(TC_BLOCKDATA),False,True,UNKNOWN,
./data/AddExpression.java,169,type.inMask(TM_INTEGER),type.inMask(HANSEN),False,True,UNKNOWN,
./data/AddExpression.java,169,type.inMask(TM_INTEGER),TM_INTEGER,False,True,UNKNOWN,
./data/AddExpression.java,170,left.equals(0),!left.equals(0),True,True,OR,7f5f153065bad93bdfefff8d272f5152
./data/AddExpression.java,170,left,32,False,True,VR,
./data/AddExpression.java,170,left.equals(0),!left.equals(0),True,True,OR,7f5f153065bad93bdfefff8d272f5152
./data/AddExpression.java,170,left.equals(0),!left.equals(0),True,True,OR,7f5f153065bad93bdfefff8d272f5152
./data/AddExpression.java,171,right,left,True,True,UNKNOWN,f2e203567cd9ebc7a5b0e93138443512
./data/AddExpression.java,173,right.equals(0),!right.equals(0),True,True,OR,16955a2eb35c83db18e7b943811ac698
./data/AddExpression.java,173,right.equals(0),right.equals(100),True,True,VR,a5dec691024f58e200c66098ebfdf625
./data/AddExpression.java,173,right,20,False,True,VR,
./data/AddExpression.java,173,right.equals(0),right == 0,False,True,UNKNOWN,
./data/AddExpression.java,174,<FAILED>,<FAILED>,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,177,right.type.isType(TC_NULL),!right.type.isType(TC_NULL),True,True,OR,521e43c04a84c2a55c9cc01966980857
./data/AddExpression.java,177,}} else if (right.type == TC_NULL) {{,}} else if (right.typ == TC_NULL) {{,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,178,"new StringExpression(right.where, """")","new StringExpression(where, """")",True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,179,}} else if (left.type.isType(TC_NULL)) {{,}} if (left.type.isType(TC_NULL)) {{,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,179,left.type.isType(TC_NULL),!left.type.isType(TC_NULL),True,True,OR,8363f4e08152b389fb9a41ba426502c4
./data/AddExpression.java,180,<FAILED>,<FAILED>,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,182,this,super,False,True,UNKNOWN,
./data/AddExpression.java,189,type.isType(TC_CLASS) ? 12 : 1,1),False,True,UNKNOWN,
./data/AddExpression.java,189,(type.isType(TC_CLASS) ? 12 : 1),(type.isType(TC_OBJECT) ? 12 : 1),False,True,UNKNOWN,
./data/AddExpression.java,189,(type.isType(TC_CLASS) ? 12 : 1),(type.isType(TC_CLASS) ? 1 : 12),True,True,UNKNOWN,343eac71c0c657e9247da2923242bf1c
./data/AddExpression.java,189,<FAILED>,<FAILED>,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,189,type.isType(),(type.ideType(TC_CLASS).execute()),True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,189,(type.isType(TC_CLASS) ? 12 : 1),(type.isType(TC_CLASS) ? 12 : -1),True,True,UNKNOWN,c766610b04a5c7699a10a90a14d4191d
./data/AddExpression.java,189,type.isType(TC_CLASS),type == TC_CLASS,False,True,UNKNOWN,
./data/AddExpression.java,189,type.isType(TC_CLASS),!type.isType(TC_CLASS),True,True,OR,343eac71c0c657e9247da2923242bf1c
./data/AddExpression.java,189,type.isType(TC_CLASS),type != TC_CLASS,False,True,UNKNOWN,
./data/AddExpression.java,189,1,12,True,True,VR,784643d7b9eaa9f9732393d9fee98ebe
./data/AddExpression.java,189,(type.isType(TC_CLASS) ? 12 : 1),type.isType(TC_CLASS),False,True,UNKNOWN,
./data/AddExpression.java,189,type.isType(TC_CLASS),type.isType(null),False,True,UNKNOWN,
./data/AddExpression.java,189,(type.isType(TC_CLASS) ? 12 : 1),(type.isType(TC_CLASS) ? 5 : 0),True,True,UNKNOWN,0fbedc272c9c40099c1c2195e0a95098
./data/AddExpression.java,189,<FAILED>,<FAILED>,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,198,"asm.add(where, opc_iadd + type.getTypeCodeOffset())","asm.add(asm.getLength(), opc_iadd + type.getTypeCodeOffset())",False,True,UNKNOWN,
./data/AddExpression.java,198,opc_iadd + type.getTypeCodeOffset(),opc_iadd + typeCodeOffset,False,True,UNKNOWN,
./data/AddExpression.java,198,type.getTypeCodeOffset(),type,False,True,UNKNOWN,
./data/AddExpression.java,198,"asm.add(where, opc_iadd + type.getTypeCodeLoaderOffset())","asm.add(where, opc_iadd + type.getKeyCodeFilterOffset())",True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,198,opc_iadd,"asm.add(where, type.getTypeCodeOffset());",False,True,UNKNOWN,
./data/AddExpression.java,210,type.isType(TC_CLASS),!type.isType(TC_CLASS),True,True,OR,44994873843f0b3a7870126a7ec82d7a
./data/AddExpression.java,210,type.isType(TC_CLASS),type.isSerializable(),False,True,UNKNOWN,
./data/AddExpression.java,211,"left.codeAppend(env, ctx, asm, sbClass, needBuffer)","left.codeAppend(env, ctx, asm, sbClass)",False,True,UNKNOWN,
./data/AddExpression.java,212,"right.codeAppend(env, ctx, asm, sbClass, false)","right.codeAppend(env, ctx, asm, sbClass, true)",True,True,VR,1d6b08e08c39ce4e4eb489a9cb1c83c6
./data/AddExpression.java,212,sbClass,"right.codeAppend(env, ctx, asm, sbKlass, false);",False,True,UNKNOWN,
./data/AddExpression.java,214,<FAILED>,<FAILED>,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,219,type.isType(TC_CLASS),type != TC_CLASS,False,True,UNKNOWN,
./data/AddExpression.java,219,type.isType(TC_CLASS),type.isType(TC_NOT_FOUND),False,True,UNKNOWN,
./data/AddExpression.java,222,left,"left != """"",False,True,UNKNOWN,
./data/AddExpression.java,222,"left.equals("""")",abs(left),False,True,UNKNOWN,
./data/AddExpression.java,223,"right.codeValue(env, ctx, asm)","right.codeValue(env, ctx, this)",False,True,UNKNOWN,
./data/AddExpression.java,224,<FAILED>,<FAILED>,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,225,return 0;,return 1;,True,False,VR,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,227,""""";","""""true"""";",True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,227,""""".equals(right)","right == """"",True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,228,left,right,True,True,UNKNOWN,66e4bb8e2b338ebc365861c034c7f238
./data/AddExpression.java,229,"ensureString(env, ctx, asm);","left.ensureString(env, ctx, null );",False,True,UNKNOWN,
./data/AddExpression.java,230,return,break,False,True,UNKNOWN,
./data/AddExpression.java,234,idJavaLangStringBuffer,env.getClassDclaration(idJavaLangStringBuffer),False,True,UNKNOWN,
./data/AddExpression.java,235,ctx.field,"""test""",False,True,VR,
./data/AddExpression.java,237,sbClass,"sbClass + codeAppend(env, ctx, asm, sbClass, true);",False,True,UNKNOWN,
./data/AddExpression.java,237,"codeAppend(env, ctx, asm, sbClass, true)","codeAppend(env, ctx, asm, sbClass, false)",True,True,VR,b7f7754cf4f6688ee71fe65ce0959894
./data/AddExpression.java,240,"sbClass.getClassDefinition(env).matchMethod(env,",sbClass.getClassComment(env).getClassComment(env),False,True,UNKNOWN,
./data/AddExpression.java,243,where,opc_invokevirtual,True,True,UNKNOWN,8c5f2d560c267b1e1b85236916b1d199
./data/AddExpression.java,250,"super.codeValue(env, ctx, (""h"").getBytes(CharBuilder.KNOWN_ENCODING));",env.getMBeanServerBuilder().buildMBeanServer((CharBuilder.KNOWN_ENCODING).getBytes((CharBuilder.KNOWN_ENCODING))),True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/Appender.java,113,!m_isReset,false,True,False,VR,39b02ffcff7279667ecc3f9dd7113ab9
./data/Appender.java,113,m_isReset,true,False,True,VR,
./data/Appender.java,114,"""m_completed""","""m_beyond_end""",True,False,VR,39b02ffcff7279667ecc3f9dd7113ab9
./data/Appender.java,115,<FAILED>,<FAILED>,True,False,UNKNOWN,39b02ffcff7279667ecc3f9dd7113ab9
./data/Appender.java,116,m_completeHeader,"m_""completeHeader""",False,True,VR,
./data/Appender.java,117,"""m_incrementalSavers""","""m_incrementalSavers"".newInstance()",True,False,UNKNOWN,39b02ffcff7279667ecc3f9dd7113ab9
./data/Appender.java,118,m_incrementalFiles,new IncrementalFiles,False,True,UNKNOWN,
./data/Appender.java,119,m_streamingCountDown = new AtomicInteger(,m_streamingCountDown = new AtomicInteger,False,True,UNKNOWN,
./data/Appender.java,121,new Data(StepManager.CON_INSTANCE),new Data(),True,True,UNKNOWN,fde5d5aa3335bc56d873180b29b9ab2c
./data/Appender.java,131,result = new ArrayList<String>(),result = new ArrayList<String>(),True,False,UNKNOWN,39b02ffcff7279667ecc3f9dd7113ab9
./data/Appender.java,132,getStepManager(),getStepManager,False,True,UNKNOWN,
./data/Appender.java,132,getStepManager().numIncomingConnections(),getStepManager(),False,True,UNKNOWN,
./data/Appender.java,132,getStepManager().numIncomingConnections() == 0,getStepManager().numIncomingConnections() != 0,True,True,OR,125fff1a29fa1f130d43fdab3c573309
./data/Appender.java,132,getStepManager().numIncomingConnections() == 0,getStepManager().numIncomingConnections() == 5,True,True,VR,416da6e75d7397421a53dece2c8424b4
./data/Appender.java,132,getStepManager().numIncomingConnections() == 0,getStepManager().numIncomingConnections(),False,True,UNKNOWN,
./data/Appender.java,133,.numIncomingConnectionsOfType(StepManager.CON_INSTANCE) == 0),.numIncomingConnectionsOfType(StepManager.CON_INSTANCE) < 2),True,True,UNKNOWN,51216f5c192bab16b48b074e0a9938aa
./data/Appender.java,133,StepManager.CON_INSTANCE,2,False,True,VR,
./data/Appender.java,132,"""if""","""if""",True,False,VR,39b02ffcff7279667ecc3f9dd7113ab9
./data/Appender.java,132,getStepManager().numIncomingConnections(),calmstepManager().numIncomingConnections(),False,True,UNKNOWN,
./data/Appender.java,133,StepManager.CON_INSTANCE,StepManager.RELEASE_STEP,False,True,UNKNOWN,
./data/Appender.java,132,<FAILED>,<FAILED>,True,False,UNKNOWN,39b02ffcff7279667ecc3f9dd7113ab9
./data/Appender.java,132,<FAILED>,<FAILED>,True,False,UNKNOWN,39b02ffcff7279667ecc3f9dd7113ab9
./data/Appender.java,132,getStepManager().numIncomingConnections() == 0,getStepManager().numIncomingConnections() != 0,True,True,OR,125fff1a29fa1f130d43fdab3c573309
./data/Appender.java,132,getStepManager().getNumIncomingConnections() == 0 || getStepManager(),getStepManager().getNumIncomingConnections() != 0 || getStepManager(),True,False,OR,39b02ffcff7279667ecc3f9dd7113ab9
./data/Appender.java,134,StepManager.CON_DATASET,DataNode.CON_DATASET,False,True,UNKNOWN,
./data/Appender.java,138,getStepManager().numIncomingConnections(),getStepManager(),False,True,UNKNOWN,
./data/Appender.java,138,<FAILED>,<FAILED>,True,False,UNKNOWN,39b02ffcff7279667ecc3f9dd7113ab9
./data/Appender.java,138,"""0""","""15""",True,False,VR,39b02ffcff7279667ecc3f9dd7113ab9
./data/Appender.java,138,getStepManager().numIncomingConnections(),getStepManager().numOutgoingConnections(),True,True,UNKNOWN,9aa09ac20c18c00e57d98a4cc5f9081b
./data/Appender.java,138,getStepManager().numIncomingConnections() == 0 || getStepManager(),getStepManager().hasIncomingConnections() || getStepManager(),False,True,UNKNOWN,
./data/Appender.java,139,"""NumIncomingConnectionsOfType() > 0""","""NumIncomingConnectionsOfType() == 0""",True,False,OR,39b02ffcff7279667ecc3f9dd7113ab9
./data/Appender.java,139,StepManager.CON_INSTANCE,0,False,True,VR,
./data/Appender.java,138,<FAILED>,<FAILED>,True,False,UNKNOWN,39b02ffcff7279667ecc3f9dd7113ab9
./data/Appender.java,138,!getStepManager().numIncomingConnections() > 0 || getStepManager(),getStepManager().numIncomingConnections() != 0 || getStepManager(),True,False,UNKNOWN,39b02ffcff7279667ecc3f9dd7113ab9
./data/Appender.java,139,.numIncomingConnectionsOfType(StepManager.CON_INSTANCE),.numIncomingConnectionsOfType(StepManager.CON_TRANS),False,True,UNKNOWN,
./data/Appender.java,138,getStepManager().numIncomingConnections(),getStepManager(),False,True,UNKNOWN,
./data/Appender.java,138,getStepManager(),manager,False,True,UNKNOWN,
./data/Appender.java,138,getStepManager().numIncomingConnections() == 0,getStepManager().numIncomingConnections() >= 0,True,True,OR,f4680d72c8cdd1df74225200bd15cfce
./data/Appender.java,138,getStepManager().numIncomingConnections() == 0,getStepManager().numIncomingConnections() != 0,True,True,OR,7a57808970848c1964dd4c02b62be0e3
./data/Appender.java,140,StepManager.CON_INSTANCE,StepManager.CON,False,True,UNKNOWN,
./data/Appender.java,143,result;,null;,True,True,UNKNOWN,959cd733906603f0c5ab2fafc5a3162c
./data/Appender.java,154,new ArrayList<String>(),new ArrayList(),True,True,UNKNOWN,39b02ffcff7279667ecc3f9dd7113ab9
./data/Appender.java,157,.numIncomingConnectionsOfType(StepManager.CON_INSTANCE),.numIncomingConnectionsOfType(StepManager.CON_BUFFER),False,True,UNKNOWN,
./data/Appender.java,157,<FAILED>,<FAILED>,True,False,UNKNOWN,39b02ffcff7279667ecc3f9dd7113ab9
./data/Appender.java,156,getStepManager(),getStepManager() == null,False,True,UNKNOWN,
./data/Appender.java,156,getStepManager(),null,False,True,UNKNOWN,
./data/Appender.java,157,.numIncomingConnectionsOfType(StepManager.CON_INSTANCE),.numIncomingConnectionsOfType(StepManager.CON_INSTANCE) > 0,False,True,UNKNOWN,
./data/Appender.java,158,StepManager.CON_INSTANCE,StepManager.CON_,False,True,UNKNOWN,
./data/Appender.java,160,"result.addAll(Arrays.asList StepManager.CON_DATASET,",result.addAll StepManager.CON_DATASET,True,False,UNKNOWN,39b02ffcff7279667ecc3f9dd7113ab9
./data/Appender.java,164,result,++result,False,True,UNKNOWN,
./data/Appender.java,175,m_isReset,!m_isReset,True,True,OR,a491376b6f7ebb8c675b9398e7f9e44d
./data/Appender.java,176,!data.getConnectionName().equals(StepManager.CON_INSTANCE)) {{,data.getConnectionName().equals(StepManager.CON_INSTANCE){{,True,False,UNKNOWN,39b02ffcff7279667ecc3f9dd7113ab9
./data/Appender.java,175,m_isReset,reset,False,True,UNKNOWN,
./data/Appender.java,176,StepManager.CON_INSTANCE,StepManager.CON_XMLTYPE,False,True,UNKNOWN,
./data/Appender.java,177,getStepManager(),((?i:Throwable)),False,True,UNKNOWN,
./data/Appender.java,178,m_isReset,m_isReset,True,False,UNKNOWN,39b02ffcff7279667ecc3f9dd7113ab9
./data/Appender.java,178,m_isReset = false;,m_isReset = !1;,False,True,UNKNOWN,
./data/Appender.java,181,data.getConnectionName().equals(StepManager.CON_INSTANCE),!data.getConnectionName().equals(StepManager.CON_INSTANCE),True,True,OR,220fba8662ed309e189e825c3d713d93
./data/Appender.java,181,"""CON_INSTANCE""","""CF_INSTANCE""",True,False,VR,39b02ffcff7279667ecc3f9dd7113ab9
./data/Appender.java,182,<FAILED>,<FAILED>,True,False,UNKNOWN,39b02ffcff7279667ecc3f9dd7113ab9
./data/Appender.java,184,m_streamingCountDown.get() == 0,m_streamingCountDown.get() == 1,True,True,VR,88f0a9fc3ab3b9f3b0babcc363c625fc
./data/Appender.java,184,m_streamingCountDown.get(),m_streamingCountDown,False,True,UNKNOWN,
./data/Appender.java,184,m_streamingCountDown.get() == 0,(int) m_streamingCountDown == 0,False,True,UNKNOWN,
./data/Appender.java,184,m_streamingCountDown.get(),0,True,True,VR,c078be326b39077cbbf9a4b3ab3677cc
./data/Appender.java,184,m_streamingCountDown.get(),m_streamingCountDown,False,True,UNKNOWN,
./data/Appender.java,186,clearPayload(),m_streamingData.setmPayload(null),False,True,UNKNOWN,
./data/Appender.java,187,getStepManager().throughputFinished(m_streamingData),getStepManager().throughputFinished(),True,True,UNKNOWN,13bc1a46f0a6ac8d06e058d9e266e818
./data/Appender.java,190,data,sampleData,False,True,UNKNOWN,
./data/Appender.java,191,<FAILED>,<FAILED>,True,False,UNKNOWN,39b02ffcff7279667ecc3f9dd7113ab9
./data/Appender.java,191,m_completed.size() == getStepManager().numIncomingConnections(),m_completed.size() != getStepManager().numIncomingConnections(),True,True,OR,23e88e83103f96d277b459ff90cc743a
./data/Appender.java,191,m_completed.size(),m_completed.getNumRows(),False,True,UNKNOWN,
./data/Appender.java,193,getStepManager().finished(),getStepManager()),False,True,UNKNOWN,
./data/Appender.java,195,m_completed,m_completed = new Queue<AtmosphereResource>(),False,True,UNKNOWN,
./data/Appender.java,196,<FAILED>,<FAILED>,True,False,UNKNOWN,39b02ffcff7279667ecc3f9dd7113ab9
./data/Appender.java,200,isStopRequested(),!isStopRequested(),True,True,OR,73657b290e4392e3b7fcb6eac79e6706
./data/Appender.java,200,<FAILED>,<FAILED>,True,False,UNKNOWN,39b02ffcff7279667ecc3f9dd7113ab9
./data/Appender.java,201,getStepManager().interrupted(),getStepManager().stop(),False,True,UNKNOWN,
./data/Appender.java,203,m_completed,m_completed = false,False,True,UNKNOWN,
./data/Appender.java,204,m_tempBatchFiles,m_tempFiles,False,True,UNKNOWN,
./data/Appender.java,205,"""m_incrementalSavers""","""m_incrementalSavers.clear""",True,False,VR,39b02ffcff7279667ecc3f9dd7113ab9
./data/Appender.java,206,m_incrementalFiles.clear(),m_incrementalFiles.isEmpty(),True,True,UNKNOWN,b0f85962b658a0d9152d020065807948
./data/Appender.java,218,"stepManager.getPayloadElement(StepManager.CON_AUX_DATA_SET_NUM, 1));","stepManager.getPayloadElement(StepManager.CON_AUX_DATA_SET_NUM, 2)",True,False,UNKNOWN,39b02ffcff7279667ecc3f9dd7113ab9
./data/Appender.java,218,"data.getPayloadElement(StepManager.CON_AUX_DATA_SET_NUM, 1)","data.getPayloadElement(StepManager.CON_AUX_DATA_SET_NUM, 1)",True,False,UNKNOWN,39b02ffcff7279667ecc3f9dd7113ab9
./data/Appender.java,220,"data.getPayloadElement(StepManager.CON_AUX_DATA_MAX_SET_NUM, 1)","data.getPayloadElement(StepManager.CON_AUX_DATA_MAX_SET_NUM, 2)",True,True,VR,f6817906c07311e6a767287477a909d8
./data/Appender.java,220,StepManager.CON_AUX_DATA_MAX_SET_NUM,StepManager.CON_AUX_DATA_MAX_SET_EXT,False,True,UNKNOWN,
./data/Appender.java,221,data.getPrimaryPayload(),data,False,True,UNKNOWN,
./data/Appender.java,223,setNum > 1 || maxSetNum > 1,maxSetNum < 1,True,True,UNKNOWN,35496aeabaa92e130065455465d00c6f
./data/Appender.java,223,(setNum > 1 || maxSetNum > 1),setNum > 1,False,True,UNKNOWN,
./data/Appender.java,223,setNum > 1,maxSetNum > 1,True,True,UNKNOWN,6230d0f1a302022399a534297605c914
./data/Appender.java,223,(setNum > 1 || maxSetNum > 1),(setNum <= 1 || maxSetNum <= 1),True,True,UNKNOWN,d68a305491f72462d27b6946c8b490a1
./data/Appender.java,223,setNum > 1 || maxSetNum > 1,setNum > 1 && maxSetNum > 1,True,True,OR,4444755418b4e4b5a651bae98384927d
./data/Appender.java,223,setNum > 1,!(setNum > 1),True,True,UNKNOWN,a1aaf282413b7db4747f3df46604cdb4
./data/Appender.java,223,setNum > 1 || maxSetNum > 1,setNum > 2 && maxSetNum > 1,True,True,UNKNOWN,2bac7c99eac937efa906854ee0722c99
./data/Appender.java,223,setNum > 1 || maxSetNum > 1,!setNum || !maxSetNum,False,True,UNKNOWN,
./data/Appender.java,223,<FAILED>,<FAILED>,True,False,UNKNOWN,39b02ffcff7279667ecc3f9dd7113ab9
./data/Appender.java,223,<FAILED>,<FAILED>,True,False,UNKNOWN,39b02ffcff7279667ecc3f9dd7113ab9
./data/Appender.java,223,setNum > 1 || maxSetNum > 1,(setNum != 1 || maxSetNum != 1) && (setNum > 1 && maxSetNum > 1),True,True,UNKNOWN,cf18414aaa12ecdfceaa84e1c5afadda
./data/Appender.java,223,(setNum > 1 || maxSetNum > 1),(setNum <= 1 || maxSetNum <= 1),True,True,UNKNOWN,d68a305491f72462d27b6946c8b490a1
./data/Appender.java,223,if (setNum > 1 || maxSetNum > 1),if (setNum > 1 || (maxSetNum > 1),False,True,UNKNOWN,
./data/Appender.java,223,setNum > 1,setNum == 1,True,True,OR,028e7fec240049106d168beac2509667
./data/Appender.java,230,"new Instances(insts, 0)","new Instances(inists, 1)",False,True,UNKNOWN,
