file,line,original,replacement,compiles,modifies,type,signature
./data/AddExpression.java,50,Type.tString,Type.tInteger,False,True,UNKNOWN,
./data/AddExpression.java,51,System.exit(0);,return null;,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,52,right.type == Type.tString,left.type.isType(TC_VOID),True,True,UNKNOWN,65f53cf7a3ea1045792c9e131d9f4029
./data/AddExpression.java,52,((right.type == Type.tString) && !left.type.isType(TC_VOID)),((right.type == Type.tType) && !left.type.isType(TC_VOID)),False,True,UNKNOWN,
./data/AddExpression.java,52,right.type == Type.tString,!right.type == Type.tString,False,True,OR,
./data/AddExpression.java,52,left.type.isType(TC_VOID),!left.type.isType(TC_VOID),True,True,OR,5a812141eaabe3011e4c87a854bad608
./data/AddExpression.java,52,}} right.type == Type.tString && !left.type.isType(TC_VOID) {{,}} right.type == Type.tString && left.type.isType(TC_VOID) {{,True,False,OR,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,53,Type.tString,Type.STRING,False,True,UNKNOWN,
./data/AddExpression.java,54,return null ;,return ;,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,56,"super.selectType(env, ctx, ctx)","super.selectType(env, tm, ctx)",True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,61,<FAILED>,<FAILED>,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,68,a + b,a - b,True,True,OR,c35e7e5a9946b9a114c1d5f33572aaad
./data/AddExpression.java,68,a + b,++a,True,True,UNKNOWN,e310f9de9527eff72c6045f8b029b20d
./data/AddExpression.java,68,a + b,a << b,True,True,OR,8010548968ea952f2cd172d1f689124d
./data/AddExpression.java,68,a + b,a * b,True,True,OR,cce14ae5614757978a8da08eea96739b
./data/AddExpression.java,71,a+b,b+a,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,71,a + b,(a + b),True,True,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,71,where,where != null,False,True,UNKNOWN,
./data/AddExpression.java,71,a + b,b + a,True,True,UNKNOWN,d773d472bba7d63a4fe96a1c2ed5f3c9
./data/AddExpression.java,74,"new FloatExpression(where, a + b)","new FloatExpressions(where, a + b)",False,True,UNKNOWN,
./data/AddExpression.java,74,a + b,a * b,True,True,OR,048a16327c036a3056e3b13230e5cd9b
./data/AddExpression.java,74,a + b,a - b,True,True,OR,0b6edf7a7a4320c481efb52dc2b150a7
./data/AddExpression.java,74,"where, a + b","where, a",True,True,UNKNOWN,70a769c571765c09b62f00e98164797c
./data/AddExpression.java,77,b + a,a + a,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,77,a + b,b + a,True,True,UNKNOWN,ca463b119bf307e93e23b4ee828a337d
./data/AddExpression.java,77,"new DoubleExpression(where, a + b)",new DoubleExpression(a + b),False,True,UNKNOWN,
./data/AddExpression.java,77,a + b,Integer.doubleValue(b),False,True,UNKNOWN,
./data/AddExpression.java,80,a + b,a - b,False,True,OR,
./data/AddExpression.java,90,<FAILED>,<FAILED>,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,90,type == Type.tString && isConstant(),isConstant() && type == Type.tString,True,True,UNKNOWN,55a8b9cdaf0ce24ca19114d3013e8e85
./data/AddExpression.java,90,type == Type.tString && isConstant(),type == Type.tString,True,True,UNKNOWN,c8cc9cbe1f051b7e6e3c167b006eeb0d
./data/AddExpression.java,90,type == Type.tString && isConstant(),!type == Type.tString && !isConstant(),False,True,UNKNOWN,
./data/AddExpression.java,90,Type.tString,Type.BOOL,False,True,UNKNOWN,
./data/AddExpression.java,91,"inlineValueSB(env, ctx, new StringBuffer())","inlineValueSB(env, new StringBuffer())",False,True,UNKNOWN,
./data/AddExpression.java,92,buffer != null,buffer != null,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,94,buffer.toString(),buffer,False,True,UNKNOWN,
./data/AddExpression.java,99,"super.inlineValue(env, ctx)",super.inlineValue(env),False,True,UNKNOWN,
./data/AddExpression.java,150,Type.tString,Type.tStringEnum,False,True,UNKNOWN,
./data/AddExpression.java,153,"super.inlineValueSB(env, ctx, buffer)",super.inlineValueSB(buffer),False,True,UNKNOWN,
./data/AddExpression.java,156,"left.inlineValueSB(env, ctx, buffer)","buffer = left.inlineValueSB(env, ctx, buffer)",True,True,UNKNOWN,b9649b40282bd65a2de4b75ff7bd37db
./data/AddExpression.java,157,<FAILED>,<FAILED>,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,158,++)nameSuffix;,--nameSuffix;,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,160,buffer,return getBuffer(bw);,False,True,UNKNOWN,
./data/AddExpression.java,167,type.isType(TC_CLASS),type==TC_CLASS,False,True,UNKNOWN,
./data/AddExpression.java,167,type.isType(TC_CLASS),!type.isType(TC_CLASS),True,True,OR,64a8cc2688c4b8064b427893b23862ec
./data/AddExpression.java,169,type.inMask(TM_INTEGER) == true,type.inMask(TM_INTEGER),True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,169,type.inMask(TM_INTEGER),type.inAll(TM_INTEGER),False,True,UNKNOWN,
./data/AddExpression.java,170,left.equals(0),(left = 0),False,True,UNKNOWN,
./data/AddExpression.java,170,if (left.equals(0)) {{,if (left == 0) {{,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,170,left.equals(0),left==0,False,True,UNKNOWN,
./data/AddExpression.java,170,"""0"".equals(left)","""0"" == left",True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,171,right,left,True,True,UNKNOWN,f2e203567cd9ebc7a5b0e93138443512
./data/AddExpression.java,173,right.equals(0),right == 0,False,True,UNKNOWN,
./data/AddExpression.java,173,right.equals(0),right == 0,False,True,UNKNOWN,
./data/AddExpression.java,173,right.equals(0),right == 0,False,True,UNKNOWN,
./data/AddExpression.java,173,right.equals(0) {{,right == 0 {{,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,174,left,right,True,True,UNKNOWN,3a8f1e9751977695d1b2c5a51d9b4ab0
./data/AddExpression.java,177,right.type.isType(TC_NULL),right.type.isType(TC_PATCH),False,True,UNKNOWN,
./data/AddExpression.java,177,right.type.isType(TC_NULL),""""".equals(right.type)",True,True,UNKNOWN,eec33e76de088a27bcc44aeaaabbd509
./data/AddExpression.java,178,right.where,right,False,True,UNKNOWN,
./data/AddExpression.java,179,left.type.isType(TC_NULL),left.type.isNull(),False,True,UNKNOWN,
./data/AddExpression.java,179,}}}},} else {},True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,180,"right + ""\n  "" + ""null""","""null"" + ""\n"" + right",True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,182,"return new PostBinObserver<T, S>(this);","return new PostBinObserver<T, S>(v.getShape(), this);",True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,189,type.isType(TC_CLASS) ? 12 : 1,type.isType(TC_BLOCKDATA_TRAILER),False,True,UNKNOWN,
./data/AddExpression.java,189,type.isType(TC_CLASS) ? 12 : 1;,(type.isType(TC_CLASS) ? 12 : 1),True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,189,type.isType(TC_CLASS) ? 12 : 1,type.isType(TC_CLASS) ? 4 : 1,True,True,VR,9fa904bd18adc38184d9bc081f89bf6e
./data/AddExpression.java,189,(type.isType(TC_CLASS) ? 12 : 1),12,True,True,VR,83285a0b4129bb99c783c24882d61c27
./data/AddExpression.java,189,type.isType(TC_CLASS),!type.isType(TC_CLASS),True,True,OR,343eac71c0c657e9247da2923242bf1c
./data/AddExpression.java,189,type.isType(TC_CLASS) ? 12 : 1,(type.isType(TC_CLASS) ? 12 : 1),True,True,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,189,(type.isType(TC_CLASS) ? 12 : 1),(type.isType(TC_CLASS) ? 1 : 12),True,True,UNKNOWN,343eac71c0c657e9247da2923242bf1c
./data/AddExpression.java,189,type.isType(TC_CLASS) ? 12 : 1,12 : 1,False,True,UNKNOWN,
./data/AddExpression.java,189,(type.isType(TC_CLASS) ? 12 : 1),type.isType(TC_CLASS),False,True,UNKNOWN,
./data/AddExpression.java,189,(type.isType(TC_CLASS) ? 12 : 1),type.isType(TC_CLASS) ? 12 : 1,True,True,UNKNOWN,f13b0ea3149a2448e479e27ba202e918
./data/AddExpression.java,189,type.isType(TC_CLASS) ? 12 : 1,type.isType(TC_CLASS) ? 12 : 0,True,True,VR,1b25b8f2b0aa00ab8b8877e1bb92a8b9
./data/AddExpression.java,189,type.isType(TC_CLASS) ? 12 : 1,type.isType(TC_CLASS) ? 12 : 0,True,True,VR,1b25b8f2b0aa00ab8b8877e1bb92a8b9
./data/AddExpression.java,189,(type.isType(TC_CLASS) ? 12 : 1),(type.isType(TC_CLASS) ? 12 : 2),True,True,VR,9657d1ecca90142abe2ba267536284c8
./data/AddExpression.java,189,type.isType(TC_CLASS) ? 12 : 1,type.isType(TC_CLASS + 1),False,True,UNKNOWN,
./data/AddExpression.java,198,opc_iadd + type.getTypeCodeOffset(),opc_iadd,True,True,UNKNOWN,f367e283f5f6c4531da34841ddd903d4
./data/AddExpression.java,198,opc_iadd + type.getTypeCodeOffset(),opc_iadd + type.getTypeCodeOffset(),True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,198,opc_iadd + type.getTypeCodeOffset(),opc_iadd + typeCodeOffset,False,True,UNKNOWN,
./data/AddExpression.java,198,opc_iadd + type.getTypeCodeOffset(),opc_iadd,True,True,UNKNOWN,f367e283f5f6c4531da34841ddd903d4
./data/AddExpression.java,198,opc_iadd,opc_isub,True,True,UNKNOWN,ddb861503eac6b76769be20542237acd
./data/AddExpression.java,210,type.isType(TC_CLASS),type.isType(TC_STRING),False,True,UNKNOWN,
./data/AddExpression.java,210,<FAILED>,<FAILED>,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,211,needBuffer,true,True,True,VR,eaf17218ada8e754477a1813a1de7237
./data/AddExpression.java,212,"right.codeAppend(env, ctx, asm, sbClass, false)","right.codeAppend(env, ctx, asm, sbClass, true)",True,True,VR,1d6b08e08c39ce4e4eb489a9cb1c83c6
./data/AddExpression.java,212,sbClass,sb,False,True,UNKNOWN,
./data/AddExpression.java,214,needBuffer,!needBuffer,True,True,OR,8287b60c912332eb56fcbfb759ce9a2a
./data/AddExpression.java,219,type.isType(TC_CLASS),!type.isType(TC_CLASS),True,True,OR,bfa137d94dc9975d44ff81ed493ce2c2
./data/AddExpression.java,219,type.isType(TC_CLASS),type.isType(TC_OBJECT),False,True,UNKNOWN,
./data/AddExpression.java,222,""""";",""""";"""";",True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,222,"if (left.equals("""")){","if (!left.equals("""")){",True,False,OR,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,223,"asm.codeValue(), ctx","ctx, asm.codeValue()",True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,224,<FAILED>,<FAILED>,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,225,<FAILED>,<FAILED>,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,227,<FAILED>,<FAILED>,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,227,"""""","""{""",True,True,VR,6d04d4357c72210eebc890c2b3ed50b2
./data/AddExpression.java,228,"ctx, asm",asm,False,True,UNKNOWN,
./data/AddExpression.java,229,"env, ctx","ctx, env",False,True,UNKNOWN,
./data/AddExpression.java,230,<FAILED>,<FAILED>,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,234,env.getClassDeclaration(idJavaLangStringBuffer),env.getClassDeclaration(idJavaLangStringBuilder),False,True,UNKNOWN,
./data/AddExpression.java,235,ctx.field.getClassDefinition(),ctx.field,False,True,UNKNOWN,
./data/AddExpression.java,237,"codeAppend(env, ctx, asm, sbClass)","codeAppend(ctx, sbClass, env, asm)",True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,237,"codeAppend(env, ctx, asm, sbClass, true)","codeAppend(env, ctx, asm, sbClass, false)",True,True,VR,b7f7754cf4f6688ee71fe65ce0959894
./data/AddExpression.java,240,"sbClass.getClassDefinition(env).matchMethod(env,)",sbClass.getClassDefinition(env).matchMethod(env);,True,False,UNKNOWN,c963de68d55c6253fe0f97450ed237d7
./data/AddExpression.java,243,"asm.add(where, opc_invokevirtual, f)","asm.add(where, opc_invokevirtual, g)",False,True,UNKNOWN,
./data/AddExpression.java,250,asm,"code(asm, true, true);",False,True,UNKNOWN,
./data/Appender.java,113,m_isReset,!m_isReset,False,True,OR,
./data/Appender.java,113,m_isReset = true,m_isReset = false,True,True,VR,032a7cbedb79b29501bda6937dc4579e
./data/Appender.java,114,"new HashMap<Step, Instances>()",new HashMap(),True,True,UNKNOWN,39b02ffcff7279667ecc3f9dd7113ab9
./data/Appender.java,115,"new HashMap<Step, File>()","new HashMap<String, List<File>>()",False,True,UNKNOWN,
./data/Appender.java,116,null,"""null""",False,True,VR,
./data/Appender.java,117,"m_incrementalSavers = new HashMap<Step, ObjectOutputStream>();","m_incrementalSavers = new HashMap<Step, ObjectInputStream>();",False,True,UNKNOWN,
./data/Appender.java,118,"""You must use the atmosphere-native-runtime dependency in order to use native Comet Support""","""You must use the AtmosphereCometNativeServlet in order to use native Comet Support""",True,False,VR,39b02ffcff7279667ecc3f9dd7113ab9
./data/Appender.java,119,<FAILED>,<FAILED>,True,False,UNKNOWN,39b02ffcff7279667ecc3f9dd7113ab9
./data/Appender.java,121,StepManager.CON_INSTANCE,CON_INSTANCE,False,True,UNKNOWN,
./data/Appender.java,131,List<> result = new ArrayList<>();,List<String> result = new ArrayList<>();,True,False,UNKNOWN,39b02ffcff7279667ecc3f9dd7113ab9
./data/Appender.java,132,getStepManager().numIncomingConnections() == 0 || getStepManager(),getStepManager().getNumIncomingConnections() == 0 || getStepManager(),False,True,UNKNOWN,
./data/Appender.java,132,getStepManager().numIncomingConnections() == 0 || getStepManager(),getStepManager(),True,True,UNKNOWN,580ec8e491e3593c4bed0e031209b876
./data/Appender.java,132,getStepManager().numIncomingConnections() == 0,getStepManager().numIncomingConnections() > 0,True,True,OR,05b81644d2881093d55bd08b5f3af5bb
./data/Appender.java,132,getStepManager().numIncomingConnections() == 0,getStepManager().numIncomingConnections() != 0,True,True,OR,125fff1a29fa1f130d43fdab3c573309
./data/Appender.java,132,getStepManager().numIncomingConnections() == 0,!(getStepManager().numIncomingConnections() == 0),True,True,UNKNOWN,125fff1a29fa1f130d43fdab3c573309
./data/Appender.java,133,.numIncomingConnectionsOfType(StepManager.CON_INSTANCE),.numOfIncomingConnectionsOfType(StepManager.CON_INSTANCE),False,True,UNKNOWN,
./data/Appender.java,133,.numIncomingConnectionsOfType(StepManager.CON_INSTANCE) == 0),.numIncomingConnectionsOfType(StepManager.CON_INSTANCE) == 0,False,True,UNKNOWN,
./data/Appender.java,132,Number of incoming connections is 0,Succession of getStepManager(),True,False,UNKNOWN,39b02ffcff7279667ecc3f9dd7113ab9
./data/Appender.java,132,getStepManager().numIncomingConnections() == 0 || getStepManager(),getStepManager().numIncomingConnections() != 0,False,True,UNKNOWN,
./data/Appender.java,133,.numIncomingConnectionsOfType(StepManager.CON_INSTANCE),.numIncomingConnectionsOfType(CON_INSTANCE),False,True,UNKNOWN,
./data/Appender.java,132,getStepManager().numIncomingConnections() == 0,!getStepManager().numIncomingConnections(),False,True,UNKNOWN,
./data/Appender.java,132,getStepManager().numIncomingConnections() == 0,getStepManager().numIncomingConnections() &gt; 0,False,True,UNKNOWN,
./data/Appender.java,132,getStepManager().numIncomingConnections() == 0,getStepManager().numIncomingConnections() != 0,True,True,OR,125fff1a29fa1f130d43fdab3c573309
./data/Appender.java,132,getStepManager().numIncomingConnections() == 0,numIncomingConnections() > 0,False,True,UNKNOWN,
./data/Appender.java,134,"Arrays.asList(StepManager.CON_DATASET,","Arrays.asList(StepManager.CON_LOGGER,",False,True,UNKNOWN,
./data/Appender.java,138,getStepManager().numIncomingConnections() == 0,g_etStepManager().numIncomingConnections(),False,True,UNKNOWN,
./data/Appender.java,138,getStepManager().numIncomingConnections(),getStepManager().numConnections(),False,True,UNKNOWN,
./data/Appender.java,138,getStepManager().numIncomingConnections() == 0,getStepManager().numOutgoingConnections() == 0,True,True,UNKNOWN,9aa09ac20c18c00e57d98a4cc5f9081b
./data/Appender.java,138,!getStepManager().numIncomingConnections() == 0 || getStepManager(),getStepManager().numIncomingConnections() != 0 || getStepManager(),True,False,UNKNOWN,39b02ffcff7279667ecc3f9dd7113ab9
./data/Appender.java,138,getStepManager().numIncomingConnections() == 0 || getStepManager(),getStepManager().numIncomingConnections() > 0 || getStepManager(),True,True,OR,f6ba043ec78fe881c556e3d4e0c1a597
./data/Appender.java,139,StepManager.CON_INSTANCE),CON_INSTANCE),False,True,UNKNOWN,
./data/Appender.java,139,"StepManager.CON_INSTANCE) > 0) ^ ""}{""",StepManager.CON_INSTANCE,True,False,UNKNOWN,39b02ffcff7279667ecc3f9dd7113ab9
./data/Appender.java,138,getStepManager().numIncomingConnections(),getStepManager().numIncomingConnections() > 0,False,True,UNKNOWN,
./data/Appender.java,138,getStepManager().numIncomingConnections(),--getStepManager().numIncomingConnections(),False,True,UNKNOWN,
./data/Appender.java,139,StepManager.CON_INSTANCE,StepManager.CON_INSTANCE1,False,True,VR,
./data/Appender.java,138,getStepManager().numIncomingConnections() == 0,getStepManager(),False,True,UNKNOWN,
./data/Appender.java,138,getStepManager().numIncomingConnections() == 0,getStepManager().numIncomingConnections() == 0 || getStepManager(),False,True,UNKNOWN,
./data/Appender.java,138,<FAILED>,<FAILED>,True,False,UNKNOWN,39b02ffcff7279667ecc3f9dd7113ab9
./data/Appender.java,138,getStepManager().numIncomingConnections() == 0,getStepManager().numIncomingConnections() != 0,True,True,OR,7a57808970848c1964dd4c02b62be0e3
./data/Appender.java,140,StepManager.CON_INSTANCE,StepManager.__con(this),False,True,UNKNOWN,
./data/Appender.java,143,return,return false,False,True,UNKNOWN,
./data/Appender.java,154,<FAILED>,<FAILED>,True,False,UNKNOWN,39b02ffcff7279667ecc3f9dd7113ab9
./data/Appender.java,157,.numIncomingConnectionsOfType(StepManager.CON_INSTANCE) > 0,.numIncomingConnectionsOfType(StepManager.CON_TABLE_CONST.) < 0,False,True,UNKNOWN,
./data/Appender.java,157,.numIncomingConnectionsOfType(StepManager.CON_INSTANCE),(StepManager.CON_INSTANCE),False,True,UNKNOWN,
./data/Appender.java,156,getStepManager(),getStepsManager(),False,True,UNKNOWN,
./data/Appender.java,156,<FAILED>,<FAILED>,True,False,UNKNOWN,39b02ffcff7279667ecc3f9dd7113ab9
./data/Appender.java,157,.numIncomingConnectionsOfType(StepManager.CON_INSTANCE) > 0,.numIncomingConnectionsOfType(StepManager.CON_INSTANCE) <= 0,True,True,OR,6b8e8797d3f05e37ea75ff6552e3a2bb
./data/Appender.java,158,result.add(StepManager.CON_INSTANCE),result.add(StepManager.ComInstance),False,True,UNKNOWN,
./data/Appender.java,160,"Arrays.asList(StepManager.CON_DATASET,",StepManager.CON_DATASET,False,True,UNKNOWN,
./data/Appender.java,164,result,!result,False,True,OR,
./data/Appender.java,175,m_isReset,!m_isReset,True,True,OR,a491376b6f7ebb8c675b9398e7f9e44d
./data/Appender.java,176,!data.getConnectionName().equals(StepManager.CON_INSTANCE)),(data.getConnectionName().equals(StepManager.CON_INSTANCE)),False,True,UNKNOWN,
./data/Appender.java,175,if (m_isReset),if (!m_isReset),True,False,OR,39b02ffcff7279667ecc3f9dd7113ab9
./data/Appender.java,176,StepManager.CON_INSTANCE,CON_INSTANCE,False,True,UNKNOWN,
./data/Appender.java,177,"""processing""","""complete""",True,False,VR,39b02ffcff7279667ecc3f9dd7113ab9
./data/Appender.java,178,m_isReset,isReset,False,True,UNKNOWN,
./data/Appender.java,178,m_isReset,false,False,True,VR,
./data/Appender.java,181,data.getConnectionName().equals(StepManager.CON_INSTANCE),!data.getConnectionName().equals(StepManager.CON_INSTANCE),True,True,OR,220fba8662ed309e189e825c3d713d93
./data/Appender.java,181,data.getConnectionName().equals(StepManager.CON_INSTANCE),data.getConnectionName(),False,True,UNKNOWN,
./data/Appender.java,182,processStreaming(data),processStreaming(ret.getResponseBody()),False,True,UNKNOWN,
./data/Appender.java,184,m_streamingCountDown.get() == 0,m_streamingCountDown == 0,False,True,UNKNOWN,
./data/Appender.java,184,m_streamingCountDown.get() == 0,m_streamingCountDown.get() > 0,True,True,OR,cdad4c5646d7075b9c1b53d0798cbe14
./data/Appender.java,184,m_streamingCountDown.get() == 0,m_streamingCountDown == 0,False,True,UNKNOWN,
./data/Appender.java,184,m_streamingCountDown.get() == 0,m_streamingCountDown.get() > 0,True,True,OR,cdad4c5646d7075b9c1b53d0798cbe14
./data/Appender.java,184,if (m_streamingCountDown.get() == 0) {{,if (m_streamingCountDown == 0) {,True,False,UNKNOWN,39b02ffcff7279667ecc3f9dd7113ab9
./data/Appender.java,186,m_streamingData.clearPayload(),m_streamingData.completePayload(),False,True,UNKNOWN,
./data/Appender.java,187,m_streamingData,streamingData,False,True,UNKNOWN,
./data/Appender.java,190,processBatch(data),processSyncBatch(data),False,True,UNKNOWN,
./data/Appender.java,191,m_completed.size(),getStepManager().numIncomingConnections(),True,True,UNKNOWN,67a5fc2be4318f73c3fc30a312a262c4
./data/Appender.java,191,getStepManager().numIncomingConnections(),getStepManager().numIncomingConnections,False,True,UNKNOWN,
./data/Appender.java,191,getStepManager().numIncomingConnections(),getStepManager.numIncomingConnections(),False,True,UNKNOWN,
./data/Appender.java,193,getStepManager().finished,getStepManager().finished(),False,True,UNKNOWN,
./data/Appender.java,195,m_completed.clear(),m_completed = null;,True,True,UNKNOWN,ce307cd3e3ab2a345d1a5abce9dfdf02
./data/Appender.java,196,--m_tempBatchFiles,++m_tempBatchFiles,True,False,UNKNOWN,39b02ffcff7279667ecc3f9dd7113ab9
./data/Appender.java,200,isStopRequested(),isStopRequested,False,True,UNKNOWN,
./data/Appender.java,200,isStopRequested(),!isStopRequested(),True,True,OR,73657b290e4392e3b7fcb6eac79e6706
./data/Appender.java,201,getStepManager().interrupted(),interrupted(),False,True,UNKNOWN,
./data/Appender.java,203,m_completed.clear(),m_completed.clear,False,True,UNKNOWN,
./data/Appender.java,204,m_tempBatchFiles,m_tempFiles,False,True,UNKNOWN,
./data/Appender.java,205,m_incrementalSavers.clear(),mIncrementalSavers,False,True,UNKNOWN,
./data/Appender.java,206,m_incrementalFiles.clear(),m_inheritanceFiles.clear(),False,True,UNKNOWN,
./data/Appender.java,218,"data.getPayloadElement(StepManager.CON_AUX_DATA_SET_NUM, 1);","data.getPayloadElement(StepManager.CON_AUX_DATA_SET_USE_DEFAULT, 0);",False,True,UNKNOWN,
./data/Appender.java,218,"data.getPayloadElement(StepManager.CON_AUX_DATA_SET_NUM, 1)","data.getPayloadElement(CON_AUX_DATA_SET_NUM, 1)",False,True,UNKNOWN,
./data/Appender.java,220,1,"data.getPayloadElement(StepManager.CON_AUX_DATA_MAX_SET_NUM, 1)",True,True,UNKNOWN,e02e8435c23ff35fb0ae161c91fbddb8
./data/Appender.java,220,"data.getPayloadElement(StepManager.CON_AUX_DATA_MAX_SET_NUM, 1)",data.getPayloadElement(StepManager.CON_AUX_DATA_MAX_SET_NUM),True,True,UNKNOWN,7775cdc60003d874f4185024606bab10
./data/Appender.java,221,insts = data.getPrimaryPayload();,insts.getSecondaryPayload();,False,True,UNKNOWN,
./data/Appender.java,223,setNum > 1 || maxSetNum > 1,++setNum || ++maxSetNum,False,True,UNKNOWN,
./data/Appender.java,223,setNum > 1 && maxSetNum > 1,setNum > 1 || maxSetNum > 1,True,False,OR,39b02ffcff7279667ecc3f9dd7113ab9
./data/Appender.java,223,setNum > 1 || maxSetNum > 1,setNum > 1 && maxSetNum > 1,True,True,OR,4444755418b4e4b5a651bae98384927d
./data/Appender.java,223,<FAILED>,<FAILED>,True,False,UNKNOWN,39b02ffcff7279667ecc3f9dd7113ab9
./data/Appender.java,223,setNum > 1 || maxSetNum > 1,setNum > 1 || maxSetNum == 1,True,True,OR,eca86f82f288f40f745acbf301021677
./data/Appender.java,223,maxSetNum > 1,setNum > 1,True,True,UNKNOWN,97af32c8884c6a2bee2b8d024b149134
./data/Appender.java,223,setNum > 1,setNum >= 1,True,True,OR,db0774a4c85d58db0784c34e69d1d8c5
./data/Appender.java,223,maxSetNum > 1,maxSetNum > 0,True,True,VR,eaf7c1a9b9b6b4756fdefc4139aad565
./data/Appender.java,223,setNum > 1 || maxSetNum > 1,setNum > 1,True,True,UNKNOWN,a19a01482d33059e9e7e2587e2919737
./data/Appender.java,223,setNum > 1 && maxSetNum > 1,setNum > 1 || maxSetNum > 1,True,False,OR,39b02ffcff7279667ecc3f9dd7113ab9
./data/Appender.java,223,setNum > 1 || maxSetNum > 1,!(setNum > 1 || maxSetNum > 1),True,True,UNKNOWN,3106411c4f5a3d5b8aee89644b57acd5
